,TSPAN6,TNMD,DPM1,SCYL3,C1orf112,FGR,CFH,FUCA2,GCLC,NFYA,STPG1,NIPAL3,LAS1L,ENPP4,SEMA3F,CFTR,ANKIB1,KRIT1,RAD52,BAD,LAP3,CD99,HS3ST1,WNT16,HECW1,MAD1L1,LASP1,SNX11,TMEM176A,M6PR,KLHL13,CYP26B1,ICA1,DBNDD1,ALS2,CASP10,CFLAR,TFPI,NDUFAF7,RBM5,MTMR7,SLC7A2,ARF5,SARM1,POLDIP2,PLXND1,AK2,CD38,FKBP4,KDM1A,RBM6,CAMKK1,RECQL,CCDC132,HSPB6,ARHGAP33,NDUFAB1,PDK4,SLC22A16,ZMYND10,ABCB5,ARX,SLC25A13,ST7,CDC27,SLC4A1,CALCR,HCCS,DVL2,PRSS22,UPF1,SKAP2,SLC25A5,CCDC109B,HOXA11,POLR2J,MEOX1,THSD7A,LIG3,RPAP3,ACSM3,CIAPIN1,SPPL2B,FAM214B,COPZ2,PRKAR2B,MSL3,CREBBP,BZRAP1,MPO,PON1,GCFC2,WDR54,CROT,ABCB4,RHBDD2,SOX8,IBTK,ZNF195,MYCBP2
COSMIC_1298216,6.966573243,2.814994039,9.834220216,4.2542733,4.233595125,3.185840863,3.23658667,6.519201682,5.75783531,5.785082334,3.826163997,6.455351433,4.736384544,4.305739859,3.854344126,3.229975711,8.44499997,3.943620269,3.43040818,6.359863479,5.922016979,7.06109488,3.182137614,2.957247032,2.83654484,6.33271809,4.237433374,5.141704411,2.942389689,9.032756703,3.353990029,3.438030578,3.414248545,3.749434577,4.482681145,3.038486227,5.034297205,9.630786648,5.973752814,7.829262162,3.403208512,3.218900618,8.178973356,3.510638941,7.557491187,6.117806784,7.077982579,2.898791899,7.878464292,9.397279231,5.0851803,4.697294519,8.344295798,4.085533318,2.982549063,3.170788544,11.55377298,4.01491031,3.092106858,2.850500261,2.958090851,2.906230937,7.009931979,6.026672079,8.437329228,3.053353894,3.262564104,7.164104969,4.899615563,4.123074933,5.868276609,8.031181743,12.54070405,5.814158549,3.048046305,9.891542761,2.997543647,6.746754481,4.852056964,7.763024146,3.423880436,6.111139936,3.572768443,3.948692908,3.888016484,2.909801864,3.598154706,5.344000349,3.623719261,3.222161274,2.817443449,6.538975641,9.445653943,4.426731414,2.87060168,7.015287965,3.978857464,7.23991418,8.812976649,7.83565175
COSMIC_1298218,8.362923865,2.83127211,10.69623293,5.204037197,3.121726008,3.156704864,7.464733581,6.564028142,6.585096713,5.592745733,4.439596281,6.972250331,3.668239488,6.402144387,3.97017499,3.071128622,9.002224729,3.522261304,3.534075842,8.292689542,7.606450145,9.023160272,6.552708155,2.865488854,2.822969528,5.914719498,4.924072663,4.830624632,3.237485014,9.136106039,3.756906884,3.251967489,7.663281511,3.581329578,3.733818351,3.357041706,6.644654547,9.992534172,5.13804246,8.517442842,3.364930282,3.436301092,8.305187058,3.973853256,7.051728191,4.789833386,5.89293894,2.862648096,7.941617806,9.380217095,6.151537031,4.286916965,7.363253849,4.069485561,3.028353896,3.096783103,10.60958885,3.677565135,3.277839957,4.793443329,3.113788561,3.06393066,6.484270141,5.793046307,7.928672707,3.343571892,2.951792058,7.647124905,4.19997746,4.303658321,7.23851409,9.329069335,10.82974547,4.848983,3.017012121,8.305080079,3.14054425,2.844083882,4.027329216,6.745490662,4.706471691,5.418654809,3.513676015,4.909954599,5.541182277,3.49622518,4.22536948,5.37417459,3.845865066,3.50175122,2.954835604,4.796245971,8.959854953,3.944026015,2.843210787,8.500323528,3.648200015,6.441173367,7.559292068,9.056588698
COSMIC_1298219,7.402914883,2.853161751,10.15375485,3.958061812,3.609231862,3.294674306,7.677159111,8.398912207,6.367789393,4.581396238,4.474637671,7.09409129,4.399962451,5.628721681,3.889266667,3.059444253,7.620956657,3.259013052,3.697949764,7.921056096,7.362245107,4.552314419,3.890717058,3.021318444,2.751760563,5.841262229,4.799550449,5.417803312,3.143734543,10.10325419,3.872035984,3.093453815,6.715250755,3.611727183,4.433529627,3.394895732,6.756760709,10.07439376,5.743154377,7.389290592,3.304712002,3.327000975,7.828960532,3.509681995,6.921606493,5.115705443,6.357101357,3.087157115,7.869818012,8.938941567,5.037284773,3.963304163,7.762517305,3.836584165,2.921209167,3.113784761,11.91737252,4.128619062,3.014243392,2.761107618,2.821547374,3.702197086,7.032003786,5.772871202,7.689987939,3.110149185,3.03784131,8.030791127,4.839908195,3.422999739,5.936291077,9.675636145,11.77024848,6.859704657,2.888635217,9.185695057,2.951192941,5.473113025,3.703619873,7.063090582,7.845045153,6.301872371,3.563542757,3.961157486,4.244956007,2.91779333,3.731521421,5.51701017,3.511730299,3.263925145,2.865287794,6.409011111,9.12545564,3.405214127,2.991553629,7.127317155,2.824336654,6.957723609,6.636592808,7.793628461
COSMIC_1298222,7.128029094,2.982239679,10.07866048,4.651192808,3.819222432,3.294861703,3.012045944,3.498049612,6.859571639,4.911681789,3.862387983,6.120803905,3.921261025,3.302834446,5.272288712,2.863762026,8.295057188,4.527215756,3.861413001,7.279564278,6.161443052,6.746152917,3.530820732,2.889916488,2.777307918,5.73455296,4.693153281,5.155939364,3.009140515,10.08646761,6.611596234,3.277587641,4.602365943,3.588614276,3.560146859,2.983481379,4.673591129,3.589519939,5.710099188,8.157408154,3.475417198,3.218472157,8.396757333,3.222698411,7.605883288,4.970537676,6.174289203,2.769225027,8.532413979,7.982818684,5.290117454,5.841411066,8.898958503,4.377825731,3.018520351,3.168232965,11.56463699,3.260497869,3.30726132,2.787653912,2.974972159,2.913825013,6.706965947,6.223444438,8.051603127,3.087357226,3.301568837,6.070344188,5.449883022,3.617953968,6.499103778,6.70612474,12.14755718,5.452672651,3.367827329,8.946107052,2.994348991,3.155208116,4.468240288,7.678099236,3.515697499,5.684402584,3.632734046,3.809546079,3.191373947,3.191337509,3.494651322,5.97345369,3.579817934,3.346232678,2.995936344,6.179534135,9.603120679,5.91366521,2.94610881,7.978671821,6.459265844,6.782751201,7.472897166,7.755243886
COSMIC_1298223,7.987541426,2.682049798,10.4990331,4.138101728,3.878955375,3.262446798,3.540289659,3.610936073,7.345121258,5.195727556,4.018759259,7.20721679,4.13324804,5.131552547,4.273667335,3.020585254,8.635330551,4.625307031,3.742532859,6.348958593,5.273127288,8.599481452,3.363800156,2.774027738,2.913232359,4.263246229,3.781702551,5.055718376,3.173356667,9.475283915,7.893104954,2.791932126,4.851599616,3.587897853,3.897331246,2.987716001,4.769220208,3.406991538,7.027607421,7.177212126,3.614152109,3.421727766,8.825619567,3.199860113,7.387380177,4.826740564,5.997746667,3.268292158,8.070732408,9.01972001,5.028653225,5.99046188,8.135524637,4.047947911,2.905881494,2.992533679,10.76407403,2.934827136,3.111630405,3.00589754,2.974874218,2.962299054,5.479516405,5.764711388,8.597863108,2.957853399,3.060617567,7.288941394,4.791417857,3.365651946,6.273724384,7.145126606,12.33501513,5.207902509,3.033826323,9.920704913,3.065398898,2.984545161,5.056336023,7.836343378,3.555885139,5.952191109,3.274388425,3.711583949,3.564051466,3.904735971,3.781638356,5.693166167,3.676715135,3.320613242,2.909935165,5.761261317,8.974415779,4.412260969,3.298920252,7.802211595,3.062678766,6.074618693,6.193523638,7.210748286
COSMIC_1298226,4.155369863,2.782523906,10.68328136,3.615241141,3.362689982,3.395364786,3.377030558,8.961985151,5.407141313,4.571396029,4.342114748,7.426608696,4.108246227,3.316969716,4.130589806,2.889559309,9.083417996,4.112874587,3.199014162,8.31870357,6.382240898,7.991498661,2.941090122,2.829389484,2.785478334,6.518714574,4.777353698,4.963299769,3.054432553,9.275829901,3.312614829,3.012526851,3.295691678,3.453498305,3.74273297,2.875041507,5.045211902,8.819459359,5.493453652,7.719069148,3.483685746,3.062805143,9.777491352,3.419086603,7.924330685,5.475350508,6.331060992,2.813943749,7.982382511,8.721484793,5.031647554,4.565618916,7.972984162,4.152012836,3.003839746,3.118479893,10.59510458,2.839104112,3.05589869,2.755510218,2.91831415,2.95815437,7.129703607,6.848118471,7.653662151,3.2888579,3.135010255,8.02252427,5.175944321,3.114995039,5.658912454,8.34219914,11.4316684,5.942369857,2.859298499,10.59547914,3.013657736,3.28760124,4.049350069,7.259264178,3.13733031,5.659791389,3.659264718,4.896857572,3.923496783,4.7995247,4.040041929,5.467038512,3.695277405,3.392899657,2.833375701,5.86887553,8.824134198,4.783147855,2.930831437,8.767370715,2.88160897,6.974279122,6.813820413,7.654152712
COSMIC_1298347,7.753878152,2.672617212,9.612500489,4.888456735,3.611179194,3.442438713,3.272078315,8.589214928,8.79061293,5.659932242,3.722591602,7.12285805,3.94606581,6.644860371,3.913752706,2.970971539,8.043947728,4.111702908,3.508608417,6.429733595,6.746482444,9.996421071,3.859854201,2.903148196,2.869945702,5.484183921,4.767363347,4.879162698,8.952158624,8.597895265,3.036140884,3.035098014,7.276008275,3.649439174,4.164317184,3.22046519,5.710028708,9.29890151,6.22498201,7.503900947,3.289092758,3.057848614,8.83339893,3.252267015,6.389727707,8.35624465,6.588587209,3.231155792,8.095557846,8.470597454,6.150275274,4.631762004,8.027373005,4.158232278,3.124678981,3.24655782,11.62107519,3.226604713,3.08978735,3.113578104,2.931228277,3.026967548,6.797542869,6.38815894,7.911893408,3.047957764,3.146322978,6.762920423,4.324627226,3.498030361,5.558334019,9.293890866,12.00073196,3.814440637,5.591961997,9.725782868,2.879543042,2.761930554,4.565504367,7.39052843,6.258112467,5.779648577,3.688271766,3.393672837,5.950712736,2.857170295,3.757311034,4.767049997,3.639488897,3.481433688,2.715675258,5.026487457,6.891606926,3.486214288,3.09817251,6.844544189,2.904108789,6.919489202,8.013973123,8.902335215
COSMIC_1298348,9.914558755,2.763349406,9.913482103,3.865187703,3.605051597,3.176680128,3.294118087,8.600016155,6.431623465,4.470086649,3.359651463,6.255245469,3.391355647,5.687610251,3.92380113,3.155080016,8.399501699,3.860532031,3.73565694,6.585216625,6.783477939,8.817429407,4.25326459,2.913895538,2.851933522,6.041094633,4.586010083,4.394786708,3.064979674,9.374548012,3.308227074,3.39142148,8.451504585,3.931284818,3.789468252,3.291479784,6.638340634,10.0540489,6.096042429,8.698551076,3.198046729,5.730623584,8.280679677,3.184668104,6.522234418,3.653502969,5.972404356,2.922236467,8.033408566,8.489788085,5.431693975,4.072819104,7.018055171,4.338137438,2.89103901,2.962743871,10.59562493,3.096094667,3.207099602,2.964978652,2.81202126,3.224941099,7.035114182,5.821749181,6.924835486,3.021624626,2.965334363,7.06449989,4.27619376,3.612368725,6.890810884,9.391940443,12.37847968,6.341253081,6.399177868,8.706542927,3.052546823,2.920302564,4.030518466,7.063403059,3.433278946,5.980445014,3.437795512,3.53335975,3.637142454,3.605158662,3.873715587,5.920506645,3.469617728,3.238844738,2.967109321,5.595650097,8.444250579,3.329103017,3.200624068,7.102239387,2.970467483,6.929395897,6.474159128,7.565529867
COSMIC_1298349,6.604466405,2.778582376,9.324657759,3.788478923,3.295453571,3.139956081,3.174824346,7.633609688,8.05119876,5.044363444,4.082200653,7.343723656,3.784291612,7.055580534,4.084617295,3.031124665,6.88730773,3.448206538,3.26658284,6.284256635,5.946482925,7.411710505,4.478229549,3.004498927,3.093137195,8.994918485,4.502702848,5.792518733,8.124271875,9.597772915,3.33407223,3.033073001,8.831413266,3.878895875,4.237972019,3.153782165,5.490211134,6.22762926,5.375232111,7.906941022,4.847082203,6.571192361,8.309615279,4.410694669,7.51235298,5.548805252,6.398410818,3.295390354,7.954293452,9.019583603,4.761982342,5.285892536,7.315776181,3.694354473,2.911405755,3.293234621,11.26565737,3.335686587,3.254311074,2.946672465,2.958855907,8.616342554,7.022266213,5.758388373,7.209355973,3.440248516,3.183164005,6.612044036,5.189326182,4.278414793,6.43882955,9.157539164,11.74648858,4.990964986,5.232870323,8.43449065,3.10830884,4.000109202,3.842153324,6.187861288,3.714543337,5.644628336,4.116947494,3.390988468,3.940295374,3.130108526,3.576533814,5.45602173,3.764682732,3.548440904,2.851460357,4.604580284,7.980476503,2.97856446,3.100743512,7.84551558,3.098653676,6.585019099,7.631076857,7.513515376
COSMIC_1298350,9.139520477,2.789624714,10.6178478,5.330315005,3.99430838,2.928789936,7.059436686,8.109663709,7.295557871,5.525375875,3.575712518,7.274928049,3.715510931,6.647981044,5.08192257,3.173795861,8.342188307,3.888240621,3.323630887,7.284597501,6.256181017,3.46296488,5.425494978,2.740993885,2.816210926,5.437398297,4.744202768,4.841386872,2.954690226,8.819947913,6.184521295,3.105765325,7.636955382,4.128335437,3.729712169,3.251144953,6.152410386,7.089187409,5.768857099,8.489120493,3.401673024,3.104206458,9.432935142,3.187231341,6.918155874,4.417974304,6.095730111,2.984944743,7.089011292,8.387400247,5.495657677,4.46057141,5.441955446,3.979248218,2.947415342,2.991825156,10.87506791,2.926399573,3.198686403,3.055089418,2.937296256,3.55547392,7.132482116,6.822962065,7.491742049,3.108705626,3.104359588,6.472888985,5.189982101,4.077470737,6.198048865,8.192660258,11.70625387,5.428073119,3.082348455,10.13505146,2.868923651,3.02967699,4.649251283,5.48882616,3.200063496,5.205335428,3.600244546,3.376168332,2.957675304,3.694541962,3.587437501,5.811839257,3.493394631,3.367473109,2.930538211,5.20830719,8.902561394,3.761595966,3.085112445,8.463875387,2.612156545,7.35146604,6.380169334,8.677478072
COSMIC_1298352,8.13202791,2.886060127,9.619639281,4.023231553,3.601555459,3.457100028,3.967444975,8.558700744,7.794430986,5.867572517,3.653903412,6.650349379,4.802941749,3.711605742,4.107227135,3.233769335,8.032330486,3.217938029,3.637430914,5.635207954,6.36988118,7.245262041,3.83289704,2.86443103,3.202261317,6.696715405,4.222882046,4.979546146,3.01949381,9.482925571,3.473166496,4.223401513,6.592281517,3.678778548,3.832055856,3.198229329,5.008692751,4.633254099,5.800713802,7.785941109,3.595232602,5.049498322,8.776610602,3.725068095,8.399054577,3.934971077,7.783232301,3.349211103,8.930604585,8.678243754,5.520891084,4.133994418,8.07766623,3.845349801,2.971880312,3.113548352,11.03805243,3.001477768,3.254272752,2.850236398,3.009468992,3.462749616,6.936144394,6.058806967,8.117291507,3.146659075,3.247148576,8.043982225,5.785616534,3.724048385,5.671142818,10.35876436,12.35107634,5.450198749,3.556734303,9.662902993,2.96556304,2.846906062,5.432052213,7.993323924,6.685665237,6.281813498,3.739167835,3.54074912,4.494671441,3.237030519,3.873708759,5.443627924,3.559672495,3.401427624,2.922226369,6.524179878,9.636348797,3.492191221,3.067332684,8.045160035,3.016675621,6.765510066,7.65646327,7.902605237
COSMIC_1298357,7.908823666,2.809505541,9.634337678,4.196612137,3.165152909,3.467477062,3.715988346,8.349108575,8.505650577,4.842446251,3.15088438,6.511039198,3.912368586,3.711312744,3.830881222,9.658961802,9.035913475,4.080570511,3.235066158,6.466720553,6.618019968,7.121422033,8.647437903,2.92211213,2.793912481,6.631518018,5.553305967,5.447417143,3.151037416,9.886092239,3.328153134,2.917039348,8.209423473,3.583299609,3.712218894,3.323026909,5.960474457,4.120828804,5.824597504,7.215682392,3.384107542,4.674424232,8.933347732,3.610091065,7.101285246,3.615685281,5.599331991,2.769397508,8.028446184,7.5960425,4.93702784,4.856018082,6.636989624,4.437621996,3.203918107,3.156617766,11.31746301,3.859951627,3.03043581,2.623215687,2.85846126,3.229262709,7.148029951,6.653985136,7.672116714,3.116604833,3.131787708,6.979480116,5.070931319,4.906417568,6.053219833,8.328192884,12.25960267,4.338387739,3.735068194,9.665331103,2.912688534,5.383742715,4.138558666,6.741592436,10.71600552,5.770046047,3.926035311,5.190857117,3.786154167,2.947719449,3.389124309,5.95680626,3.738313329,3.378121674,2.877684406,4.614323125,6.375747957,3.442945164,2.990327066,7.381282183,7.468830416,7.749392381,8.274919246,7.714269294
COSMIC_1298358,9.467073662,2.867587496,9.27560751,5.111436035,3.277567049,3.163915111,6.26748332,8.018029277,8.198564362,5.425752568,4.295770684,7.138822939,3.28894752,4.524693004,3.858042231,3.144426875,8.24528227,4.123823061,3.356920148,4.974914044,5.361189254,7.732048732,4.233414018,3.045346517,2.765354651,8.965391862,4.367856704,4.637982036,7.042468975,8.124381,3.574954883,3.008695993,7.923379595,4.146769547,3.86866126,3.194730992,6.715420356,10.25377297,5.281030102,8.502361392,3.390942989,3.253662015,8.637602759,3.282174931,6.452820417,3.425825379,5.882893169,3.075756636,6.728349842,7.714892876,5.544760822,4.071793914,6.427567177,4.720280527,2.976560408,3.016724179,10.8449112,4.059406103,3.30983966,2.732578194,2.99293414,3.050422227,6.975470533,6.122346119,6.708062131,3.052240691,3.400258642,6.930659604,4.471549775,5.465645701,5.655913714,8.720651411,12.29862311,3.421791043,6.509907175,9.451250055,3.167880836,2.920325108,3.915106324,6.396792689,6.938532886,5.226335017,3.893763576,4.734108823,3.120779706,3.109197986,3.821467823,6.298823003,3.622893799,3.715212463,2.934568729,5.042063701,5.209851283,3.941043158,3.421110545,7.442821512,3.427053877,8.491518294,8.579712579,8.369965236
COSMIC_1298359,6.39523166,2.517341892,10.21417412,4.263275585,3.927068905,3.228522012,7.276258435,8.049066971,8.373485503,4.87085875,4.58159274,7.018066512,3.799766709,3.457598468,5.114211532,3.152026345,7.701677818,3.443127586,3.373835391,7.180496931,8.241810477,7.485312398,4.619094756,2.789897664,3.103684105,6.05202347,4.001817252,5.151161398,3.662896138,9.377806558,6.275850983,2.993303022,4.237964786,3.508554386,3.58408577,2.9855597,4.596327622,3.141355838,5.279141558,7.233178023,3.500604103,3.068684109,8.136171651,3.231737452,7.212937261,3.93728782,6.098457908,3.742921802,7.592398071,8.538643979,4.455215692,5.637377439,8.479059932,3.549490781,2.837150657,2.936235204,11.58476528,2.908778082,3.229455216,2.758290588,3.126296522,2.954321596,6.662643703,5.756718883,7.527947231,2.966512699,3.103715639,6.409964896,5.179796454,3.141653908,6.0628414,7.462887258,11.76315023,5.377665675,4.670677883,10.83834991,3.221292741,2.974924152,3.926619203,7.411829959,3.690863357,6.023522705,3.413113605,3.742921802,7.899560715,3.039101545,3.3898168,5.544458131,3.659711063,3.177036325,3.001761557,5.117705143,9.637477544,4.303568448,3.147461609,8.284383196,3.024455372,6.761623126,5.916020706,9.194624601
COSMIC_1298365,7.756889342,2.838662747,10.09310228,3.973129191,3.538733576,3.16532378,3.398169458,8.860813216,5.515301719,4.314812267,3.141765377,3.341952357,3.967234113,5.001929705,3.957136175,3.017947633,8.393545818,3.439833247,3.536379437,6.178158552,5.967908622,5.034717797,4.970313365,2.950957441,3.070933995,6.75257988,5.245926311,5.221852754,3.03293252,9.447688755,8.522508849,2.928935733,3.503097328,3.75531186,4.547713882,3.174768482,5.775122374,9.1109975,6.289607819,7.879395468,3.418900749,3.329512517,8.168441332,3.154147952,7.476492852,4.338666023,5.602682365,3.105276313,7.105566583,8.550637922,5.46117616,4.242276573,7.689726485,4.135776825,3.075977882,3.258833088,10.64971836,2.928333509,3.153147218,3.038868719,2.870560643,3.172054927,8.405459049,5.575626068,8.715389419,3.286403704,6.151107727,7.954332239,4.886494503,3.170522337,5.932500573,8.68855411,12.0408101,6.159231394,3.010819277,9.425775395,3.288822723,2.82724611,4.129927566,7.319365491,5.972546421,6.026397976,3.415008734,4.390828311,5.449894071,4.271060185,3.937232285,6.053590409,3.73666045,3.200452599,2.910898356,5.265223196,9.578712011,5.390451391,2.828330401,5.758635627,3.105293732,7.576342907,8.023977839,7.432480281
COSMIC_1298475,8.13835135,2.812824946,10.01102397,4.510635956,3.895666912,3.144965469,6.539670854,7.41534256,5.758326519,4.853056965,3.834828423,6.185706699,4.03604686,4.807992898,3.958913157,3.134318869,8.647914431,3.613898204,3.390561531,7.009586024,6.590383587,4.247043404,8.999158298,2.936050541,2.995650362,5.433213042,4.831005969,5.762631935,3.43058639,9.874397009,3.343273653,2.942735984,6.905668619,3.566989614,3.728476064,3.364124594,6.899317575,9.855916381,5.716934584,7.456497799,3.28436408,3.250243936,8.528701866,3.519570005,7.4145451,3.623905935,6.208710473,3.215198387,7.817501283,9.030983716,4.669201967,4.397322967,7.071719233,3.824700694,3.080821088,3.126125455,11.23181451,3.368000788,3.287962513,2.96638689,3.019354754,2.88607514,5.910451577,5.864985602,8.477879275,3.333007385,3.205788513,5.940319728,4.206052377,5.064259474,6.826685907,9.702488379,11.91946497,5.411491639,4.79477551,9.684209941,3.370719059,3.998776055,3.760875345,6.811909412,4.714266448,6.165991539,3.565542255,4.523453904,4.506961216,2.930171906,3.568461137,6.096482695,3.707007275,3.52014026,2.883371009,4.812577327,9.615879593,3.418935796,2.90748212,7.596305397,2.738170999,6.784179578,7.038965157,7.652922509
